MasterDataType,MainOrganizationId,OrganizationMainIndex,OrganizationId,GovernmentOfficeOrganizationAffiliation,OrganizationName,Alias,UnifiedSocialCreditCode,OrganizationOperationStatus,OrganizationOperationStatusCode,SuperiorSupervisoryOrganization,SuperiorSupervisoryOrganizationMainIndex,EconomicType,EconomicTypeCode,CivilAdministrativeDivisionDistrictCounty,CivilAdministrativeDivisionDistrictCountyCode,CivilAdministrativeDivisionStreet,CivilAdministrativeDivisionStreetCode,DetailedAddress,GeographicalLongitude,GeographicalLatitude,OrganizationPostcode,OrganizationContactTelephone,OrganizationEmail,OrganizationWebsiteDomain,MedicalInstitutionPracticingLicenseRegistrationNumber,HealthInstitutionOrganizationCode,HealthInstitutionCategory,HealthInstitutionCategoryCode,SecondaryOrganizationName,SecondaryOrganizationMainIndexNumber,SecondaryOrganizationType,SecondaryOrganizationTypeCode,ThreeLevelAccreditationGradeOfChineseHospitalsGrade,ThreeLevelAccreditationGradeOfChineseHospitalsGradeCode,OrganizationClassificationManagementType,OrganizationClassificationManagementTypeCode,SuperiorOrganization,SuperiorOrganizationMainIndexNumber,PersonInChargeName,PersonInChargeTelephone
组织机构主数据,,98230dde-3aa0-4737-9104-ff1426fcc44a,500234107KAI,,重庆市开州区铁桥镇万塘村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,9291fe65-11eb-456f-94af-49c6ab63ed48,500234107KAJ,,重庆市开州区铁桥镇五福村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,35a22526-b420-436e-a20a-f8247a03f4e2,500234107KAK,,重庆市开州区铁桥镇新南村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,727b903b-3180-4be3-9fd8-0a03c6940043,500234107KAL,,重庆市开州区铁桥镇亿世村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ad2e597f-4120-43c2-849f-9e875bd8de61,500234107KAM,,重庆市开州区铁桥镇玉河村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,db7628a5-dbc5-414d-a636-332d6a74fdf4,500234107KAN,,重庆市开州区铁桥镇岳龙村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,02cb1976-9cec-48cf-aeda-e2f9c162a522,500234107KAO,,重庆市开州区铁桥镇张家坪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,70d2bc15-0dad-443e-8d81-2fe039fe184a,500234114KAA,,重庆市开州区和谦镇长坪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ba0201e3-8217-43c6-94fd-94c50e8f8d04,500234114KAB,,重庆市开州区和谦镇江东村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f2872d9c-a186-4004-ba32-affdcfe1ee00,500234114KAC,,重庆市开州区和谦镇金山村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,76bfaea1-62ae-445e-9199-301424db0ecd,500234114KAD,,重庆市开州区和谦镇仁和村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1cdf884a-1b95-478a-913c-062dd8ab7f46,500234114KAE,,重庆市开州区和谦镇双河村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,312d3148-47e8-4aef-a92c-abc58f4f0870,500234114KAF,,重庆市开州区和谦镇文圣村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,12ca7406-5baf-465a-861d-3b0c2be8da7c,500234116KAA,,重庆市开州区正安街道芭蕉村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d7a30dac-8c41-4e49-9302-f33d47fdeccd,500234116KAB,,重庆市开州区正安街道白华村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,dc27f2a1-0308-4018-ad5c-0b302569e14c,500234116KAC,,重庆市开州区正安街道丰太村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,36bf1fae-0880-423c-bfda-aa3fa58dabd0,500234116KAD,区级,重庆市开州区云枫街道关子社区卫生服务站,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f79ba041-dc9f-4a4d-b55b-da5652eb8987,500234116KAE,,重庆市开州区正安街道辽叶村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b8a6ca36-6512-4296-aaa8-29ae949f5eb0,500234116KAF,,重庆市开州区正安街道歇马村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8423a559-237f-401d-bd3c-40b3a3ce76ea,500234116KAG,区级,重庆市开州区云枫街道兴合社区卫生服务站,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,388ad00d-2070-48c2-b6dc-fd58444454eb,500234116KAH,,重庆市开州区正安街道永共村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,84509dc0-2a3f-474b-8d27-200c32e2cad0,500234116KAI,,重庆市开州区正安街道镇安村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c3f3c833-4c9d-4985-8589-51c09477be91,500234118KAA,,重庆市开州区竹溪镇竹溪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,19313539-5204-4f62-b901-190bd204854a,500234118KAB,,重庆市开州区竹溪镇白云村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7758e22b-170a-482d-a589-ee98d26a1ad0,500234118KAC,,重庆市开州区竹溪镇春秋村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f12ecf88-d13c-4988-b58e-2805e6f927a7,500234118KAD,,重庆市开州区竹溪镇大塆村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5924edfa-dd75-44c9-8dbd-6be9f0892f17,500234118KAE,,重庆市开州区竹溪镇大海村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,eb79ad91-d037-4e70-8453-c795b8acd753,500234118KAF,,重庆市开州区竹溪镇大坪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c9fc66a9-35da-4b63-b512-8af10387b231,500234118KAG,,重庆市开州区竹溪镇夫坪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c1f4bbc1-7b42-4898-a771-856834526558,500234118KAH,,重庆市开州区竹溪镇高峰村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b7ee2206-001a-4d9d-a5bf-7539d3c1e667,500234118KAI,,重庆市开州区竹溪镇团风村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4b97cda8-dfa6-4bdc-8108-9c126f988758,500234118KAJ,,重庆市开州区竹溪镇灵泉村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e75947c0-4096-45e7-8b83-46862c00a1ad,500234118KAK,,重庆市开州区竹溪镇平溪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,677da4df-d2b8-4402-ae43-e6e308d7887d,500234118KAL,,重庆市开州区竹溪镇青吉卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2e2e2d18-0a7d-4cf3-ae2b-44a3ffcbb41b,500234118KAM,,重庆市开州区竹溪镇三升村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,fcca0c22-b7a3-43ae-b4f3-2d38ff7077c7,500234118KAN,,重庆市开州区竹溪镇石碗村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,132c1c6a-4af4-4533-8abd-a8d5dcf9ec5b,500234119KAA,,重庆市开州区渠口镇剑阁楼村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,aaeb5f13-2791-41b7-8a73-240cdd08c418,500234119KAB,,重庆市开州区渠口镇毛坪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,928de933-05f8-4fd4-b4b7-a78b5ff13fc6,500234119KAC,,重庆市开州区渠口镇铺溪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,59a8c3c1-4087-4163-9425-8e8e4db2bbad,500234119KAD,,重庆市开州区渠口镇钦云村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a67bd646-e78f-4c19-b4cb-293ff964475d,500234119KAE,,重庆市开州区渠口镇渠口村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6452f4f5-fb39-445d-a127-2b5687a5111a,500234119KAF,,重庆市开州区渠口镇双丰村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d8e6c4b2-b159-47a4-ac53-3997e9f7d5d9,500234119KAG,,重庆市开州区渠口镇茶香村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bf5ee742-b856-433d-b001-6e1973520d69,500234119KAH,,重庆市开州区渠口镇向阳村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5f02c795-7af4-4049-901f-dc992f964c50,500234119KAI,,重庆市开州区渠口镇兴华村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ebbdadaf-bc47-4bbf-9823-dd30ec12830c,500234122KAA,,重庆市开州区高桥镇白杨村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ff849704-7ede-4d2b-84c6-2aaccbe5288f,500234122KAB,,重庆市开州区高桥镇大坪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a4d7c669-2763-4815-944e-0f2d9963c540,500234122KAC,,重庆市开州区高桥镇齐力村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5fc770ba-e943-4aa2-ad6d-518a3b2337d0,500234122KAD,,重庆市开州区高桥镇山青村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5884d6f7-3af4-4b84-ad2d-fa5a11195141,500234122KAE,,重庆市开州区高桥镇双胜村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4d6e9816-5f6b-45a7-a4ff-2c061e570cc8,500234122KAF,,重庆市开州区高桥镇同乐村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6ccc423f-8826-4a19-bdea-58eafdb2f994,500234122KAG,,重庆市开州区高桥镇晓阳村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d22f54dc-5620-4d3c-bf96-493da60b8421,500234122KAH,,重庆市开州区高桥镇新安村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2cc1fd11-19da-45ba-b7c6-60d384efd1bd,500234122KAI,,重庆市开州区高桥镇永和村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,94939b64-1fa4-4af4-bde8-9bda69ab8cab,500234122KAJ,,重庆市开州区高桥镇中山村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,63499cf3-c038-4396-ad74-c51c4dcf113d,500234127KAA,,重庆市开州区义和镇农兴村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,adbd29c6-bf4f-44b6-8998-2b714749350f,500234127KAB,,重庆市开州区义和镇仁和村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,87f2fa4d-568e-4c7a-8ac5-1f5c01413207,500234127KAC,,重庆市开州区义和镇双店村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b56bddbd-2ef9-40cc-973a-c5c08e694333,500234127KAD,,重庆市开州区义和镇太康村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,ccf7d391-967a-4190-b9a6-9a719e047112,500234127KAE,,重庆市开州区义和镇同治村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1bb344ed-076d-4200-9abd-9b60799c7171,500234127KAF,,重庆市开州区义和镇相辞村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,42e554bd-9f25-47cb-8da5-4187a7ca1817,500234127KAG,,重庆市开州区义和镇兴业村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,b872f74e-c547-4a80-a4c2-780ec633c154,500234127KAH,,重庆市开州区义和镇义和村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,162922c5-37a6-47b8-9468-6c8570969acb,500234127KAI,,重庆市开州区义和镇鱼龙村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5ede0a38-0b95-45e3-939b-1869a2940348,500234128KAA,,重庆市开州区大进镇杨柳村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,5e04c4e2-90cb-4309-b121-1515d985a84f,500234128KAB,,重庆市开州区大进镇云凤村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,866c825e-de34-4c49-ba8a-94669292850f,500234128KAC,,重庆市开州区大进镇金炉村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d405cd15-fc8a-468c-8cb4-089024d60bcd,500234128KAD,,重庆市开州区大进镇长城村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,db39e6bf-49d7-4939-a98a-a1761b929b53,500234128KAE,,重庆市开州区大进镇翠湖村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,23e2d06f-4dc4-4e3f-85b4-c7f8fbd9d21e,500234128KAF,,重庆市开州区大进镇关坪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8aebe353-31a2-4e36-b0e4-333d76137965,500234128KAG,,重庆市开州区大进镇红花村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bdee06fa-b5ee-43f1-aceb-5ccfbb2f3edc,500234128KAH,,重庆市开州区大进镇红旗村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,31f22ea4-59c2-4af7-a014-276eaf1e7084,500234128KAI,,重庆市开州区大进镇明洪村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,90908e2d-03a0-4eee-b786-15873f4d8c00,500234128KAJ,,重庆市开州区大进镇年华村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,11bdb3f7-34ea-4889-99f7-df8c889cb8b7,500234128KAK,,重庆市开州区大进镇群和村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8c992d50-605c-4d13-8710-d94fa2e5ca52,500234128KAL,,重庆市开州区大进镇杉园村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,7042a464-ae9c-47e6-bf21-532b2aab2157,500234128KAM,,重庆市开州区大进镇双龙桥村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f3a63734-a798-4a53-8898-3f80bb2cce0d,500234128KAN,,重庆市开州区大进镇天宝寨村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c06aca2c-766c-4b53-ad39-444be52118b1,500234128KAO,,重庆市开州区大进镇新元村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3537deea-09d4-4428-b811-9172788083d8,500234128KAP,,重庆市开州区大进镇紫金村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e6727cda-2962-4bc9-b979-518933c1c0d5,500234128KAQ,,重庆市开州区大进镇泗峡村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c35b96fc-8cd2-4374-8bfe-1cb1ed440961,500234129KAA,,重庆市开州区长沙镇长沙村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a84d1f77-9a32-42dc-8137-8ef544937409,500234129KAB,,重庆市开州区长沙镇大面村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,1ebd41be-a86f-4252-a2f9-f10c6be48b44,500234129KAC,,重庆市开州区长沙镇分水村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,102ef42e-424d-45d0-8fb3-2917c7568c3b,500234129KAD,,重庆市开州区长沙镇福城村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d717afbe-3ce5-4c0b-a35a-5c4dceff52db,500234129KAE,,重庆市开州区长沙镇古迹村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f8dff251-c8e4-4dcc-9eb2-c24045f81154,500234129KAF,,重庆市开州区长沙镇胡桥村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,85012d16-3d0f-4c22-9e95-51629d92fd12,500234129KAG,,重庆市开州区长沙镇黄山村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,065bd9c4-a8f5-45bc-a7a9-e52ca091292f,500234129KAH,,重庆市开州区长沙镇回龙村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,429d279d-89ae-42e3-8580-f7abf514b1dd,500234129KAI,,重庆市开州区长沙镇兼善村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6de68f56-91e2-4359-a945-92eeacebe905,500234129KAJ,,重庆市开州区长沙镇江庙村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a808bbfb-510d-4a74-a2dd-40f80ffcf290,500234129KAK,,重庆市开州区长沙镇桔香村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8f393212-480b-40fd-b6c9-e0c733786e20,500234129KAL,,重庆市开州区长沙镇马鞍村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,cd3234f2-6310-4cea-9f37-cc62417724d2,500234129KAM,,重庆市开州区长沙镇齐圣村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3452f0db-9911-43a4-a664-415b2070d47a,500234129KAN,,重庆市开州区长沙镇狮寨村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,54a45f2c-490f-4292-a160-015f65028667,500234129KAO,,重庆市开州区长沙镇狮子村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2fd1ebb0-09fc-4c7d-bde4-572297d4b798,500234129KAP,,重庆市开州区长沙镇双河村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,3e544f85-6f64-497d-bfad-b19b5c9eec4c,500234129KAQ,,重庆市开州区长沙镇天子村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,378857d4-647f-4cc2-865e-3738fdb4f268,500234129KAR,,重庆市开州区长沙镇兴农村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d0ba78dd-7dd7-49b7-8665-0ddee85705ec,500234129KAS,,重庆市开州区长沙镇义学村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,71502f18-7913-4f8e-bba0-608c1f685012,500234129KAT,,重庆市开州区长沙镇永利村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8d241bf8-f501-428f-9c3a-30490431b5a0,500234129KAU,,重庆市开州区长沙镇左元村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,192de30f-8784-41de-993e-68dade4b875a,500234129KAV,,重庆市开州区长沙镇谭银村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c7d12ede-e349-4ed4-b338-338e70d77dea,500234130KAA,,重庆市开州区临江镇安乐村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a9e87403-fe2c-439d-807c-fd95b5d0fc93,500234130KAB,,重庆市开州区临江镇白池村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,4df06141-b2c0-4c93-91a4-dad6cd8d1ea6,500234130KAC,,重庆市开州区临江镇福德村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,6f79a6db-4b18-41b9-b567-21e806eada41,500234130KAD,,重庆市开州区临江镇复杨村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e28e85fc-2825-452f-8288-f9418bea1723,500234130KAE,,重庆市开州区临江镇和胜村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,59daeb0c-3c60-44d4-8d91-dea8f191f4d4,500234130KAF,,重庆市开州区临江镇河口村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,bb96b68e-9d89-476f-8143-73e96f02cd48,500234130KAG,,重庆市开州区临江镇洪星村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,def07d64-c1ec-4afa-a0a7-f7c73940b852,500234130KAH,,重庆市开州区临江镇龙桥村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,077921e2-fb23-4c03-a4b9-ea218fdee3c4,500234130KAI,,重庆市开州区临江镇马安村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c0618e28-f331-4d0e-973a-9a40dd07cfe3,500234130KAJ,,重庆市开州区临江镇毛垭村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8c6e664e-5108-49a2-9ced-81a8751eabbd,500234130KAK,,重庆市开州区临江镇明月村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2de7a503-bcff-4fc5-97be-409f0ef9add6,500234130KAL,,重庆市开州区临江镇七星村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,845b31f1-7d02-4684-a7e4-8ee0e8eee7b3,500234130KAM,,重庆市开州区临江镇青阳村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,d4b2a9f0-db94-4399-8adf-1e7fed5aeb62,500234130KAN,,重庆市开州区临江镇青竹村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,e42eaacb-9bdf-41b5-b6a3-3dfbcbc9697a,500234130KAO,,重庆市开州区临江镇三星村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a2a405e9-ff60-4442-9a76-48a7038e5a95,500234130KAP,,重庆市开州区临江镇三秀村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,2e44e9f1-25e3-4b98-8be4-9dd64c020fee,500234130KAQ,,重庆市开州区临江镇石泉村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,c8d582fa-9b0c-4669-bfe7-c57d014ca08c,500234130KAR,,重庆市开州区临江镇同安村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,a83b3329-b27f-4c87-80b8-9ee1ad46b6fd,500234130KAS,,重庆市开州区临江镇同乐村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,881d804b-7f5d-420a-951d-388600c5f362,500234130KAT,,重庆市开州区临江镇万安村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,f24c8a98-4880-45dd-8ddf-26776ba3032b,500234130KAU,,重庆市开州区临江镇响石村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,78b6b27b-4b8b-4e04-8def-36f6de468133,500234130KAV,,重庆市开州区临江镇新坝村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,8bebd7b1-ab06-4b43-a7de-414426188e6e,500234130KAW,,重庆市开州区临江镇应天村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
组织机构主数据,,59b5b6c6-adcf-4c5b-a82b-905c3ef2668d,500234130KAX,,重庆市开州区临江镇自水村卫生室,,,,,,,,,开州区,500154,,,,,,,,,,,,,,,,,,,,,,,,,,
